[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1687521323.720000 6/23/2023, 1:55:23 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, Li0.6Al0.4Fe5O8
INFO, WEIGHT, 85.250
INFO, AREA, 0.000
INFO, LENGTH, 0.000
INFO, SHAPE, 
INFO, COMMENT, cotton: 29.92 mg, capsule:40.26 mg
INFO, SEQUENCE FILE: ZFCF.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1687522231.083,,9.999999e+002,1.500396e+002,1.212089e+000,0.000000e+000,3,9.895148e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.876007e+000,0.000000e+000,0,,0,
1687522272.215,,9.999999e+002,1.571648e+002,1.211007e+000,0.000000e+000,3,9.896694e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.518204e+000,0.000000e+000,0,,0,
1687522309.711,,9.999999e+002,1.633947e+002,1.210007e+000,0.000000e+000,3,9.896587e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.496506e+000,0.000000e+000,0,,0,
1687522348.180,,9.999999e+002,1.698436e+002,1.208962e+000,0.000000e+000,3,9.896358e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.968002e+000,0.000000e+000,0,,0,
1687522389.856,,9.999999e+002,1.766292e+002,1.207527e+000,0.000000e+000,3,9.897012e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.733887e+000,0.000000e+000,0,,0,
1687522427.049,,9.999999e+002,1.828885e+002,1.206186e+000,0.000000e+000,3,9.897105e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,3.199295e+000,0.000000e+000,0,,0,
1687522464.919,,9.999999e+002,1.892670e+002,1.204814e+000,0.000000e+000,3,9.897153e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.785004e+000,0.000000e+000,0,,0,
1687522505.764,,9.999999e+002,1.961123e+002,1.202924e+000,0.000000e+000,3,9.897672e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.419403e+000,0.000000e+000,0,,0,
1687522542.795,,9.999999e+002,2.022735e+002,1.201268e+000,0.000000e+000,3,9.898115e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.792297e+000,0.000000e+000,0,,0,
1687522584.920,,9.999999e+002,2.093640e+002,1.199160e+000,0.000000e+000,3,9.898435e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.714600e+000,0.000000e+000,0,,0,
1687522621.752,,9.999999e+002,2.155592e+002,1.197266e+000,0.000000e+000,3,9.899184e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.388000e+000,0.000000e+000,0,,0,
1687522660.161,,9.999999e+002,2.220780e+002,1.195041e+000,0.000000e+000,3,9.899181e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.528900e+000,0.000000e+000,0,,0,
1687522703.202,,9.999999e+002,2.291733e+002,1.192276e+000,0.000000e+000,3,9.899856e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.621597e+000,0.000000e+000,0,,0,
1687522738.516,,9.999999e+002,2.352094e+002,1.190110e+000,0.000000e+000,3,9.900199e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.483902e+000,0.000000e+000,0,,0,
1687522779.049,,9.999999e+002,2.419071e+002,1.187662e+000,0.000000e+000,3,9.899929e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.488403e+000,0.000000e+000,0,,0,
1687522815.872,,9.999999e+002,2.479344e+002,1.185235e+000,0.000000e+000,3,9.900461e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.847107e+000,0.000000e+000,0,,0,
1687522856.741,,9.999999e+002,2.548514e+002,1.182145e+000,0.000000e+000,3,9.901529e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.863892e+000,0.000000e+000,0,,0,
1687522894.465,,9.999999e+002,2.611801e+002,1.179129e+000,0.000000e+000,3,9.901910e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.470001e+000,0.000000e+000,0,,0,
